	index	Date	Day	IMDB	Place	Rating_x	Time	Title	Rating_y	tmdb_id	original_language	release_date	budget	revenue	runtime	genre	director	cast
5015	4455	2009-06-30	Tue		C2GA Cinema 2 General Admit	M	21:30	Harry Potter and the Order of the...		675.0	en	2007-06-28	150000000.0	938212738.0	138.0	['Adventure', 'Fantasy', 'Family', 'Mystery']	David Yates	
4991	4456	2009-07-01	Wed		C2GA Cinema 2 General Admit	G	11:00	Free Animated Wizard Kids' Flicks										
5010	4457	2009-07-01	Wed		C2GA Cinema 2 General Admit	PG	13:00	Harry Potter and the Prisoner of...		673.0	en	2004-05-31	130000000.0	789804554.0	141.0	['Adventure', 'Fantasy', 'Family']	Alfonso Cuarón	
4992	4458	2009-07-02	Thu		C1GA Cinema 1 General Admit	G	11:00	Free Animated Wizard Kids' Flicks										
3384	4459	2009-07-02	Thu		C1GA Cinema 1 General Admit	M	13:00	Harry Potter and the Goblet of Fire		674.0	en	2005-11-05	150000000.0	895921036.0	157.0	['Adventure', 'Fantasy', 'Family']	Mike Newell	
5023	4460	2009-07-02	Thu		C1GA Cinema 1 General Admit	18+	19:00	Beautiful Losers		27286.0	en	2008-04-01	0.0	56386.0	90.0	['Documentary']	Joshua Leonard	
4993	4461	2009-07-03	Fri		C2GA Cinema 2 General Admit	G	11:00	Free Animated Wizard Kids' Flicks										
5016	4462	2009-07-03	Fri		C2GA Cinema 2 General Admit	M	13:00	Harry Potter and the Order of the...		675.0	en	2007-06-28	150000000.0	938212738.0	138.0	['Adventure', 'Fantasy', 'Family', 'Mystery']	David Yates	
5024	4463	2009-07-03	Fri		C1GA Cinema 1 General Admit	18+	19:00	Beautiful Losers		27286.0	en	2008-04-01	0.0	56386.0	90.0	['Documentary']	Joshua Leonard	
5027	4464	2009-07-03	Fri		C2GA Cinema 2 General Admit	18+	19:15	Cleo From 5 to 7		499.0	fr	1962-04-11	0.0	0.0	90.0	['Comedy', 'Drama']	Agnès Varda	
5029	4465	2009-07-03	Fri		C1GA Cinema 1 General Admit	18+	22:00	Executive Koala		56255.0		2005-10-28	0.0	0.0	86.0	['Comedy', 'Crime', 'Drama', 'Foreign', 'Thriller']	Minoru Kawasaki	
4986	4466	2009-07-04	Sat		C2GA Cinema 2 General Admit	M	11:00	The Grocer's Son		8049.0	fr	2007-06-15	0.0	0.0	96.0	['Drama', 'Comedy']	Eric Guirado	
4994	4467	2009-07-04	Sat		C1GA Cinema 1 General Admit	G	11:15	Free Animated Wizard Kids' Flicks										
5017	4468	2009-07-04	Sat		C1GA Cinema 1 General Admit	M	13:00	Harry Potter and the Order of the...		675.0	en	2007-06-28	150000000.0	938212738.0	138.0	['Adventure', 'Fantasy', 'Family', 'Mystery']	David Yates	
5031	4469	2009-07-04	Sat		C1GA Cinema 1 General Admit	M	16:00	Lucky Country			en	2009-07-16	0.0	0.0	96.0			
5032	4470	2009-07-04	Sat		C2GA Cinema 2 General Admit	18+	17:00	Daisies		46919.0	cs	1966-12-30	0.0	0.0	74.0	['Drama', 'Comedy']	Věra Chytilová	
5025	4471	2009-07-04	Sat		C1GA Cinema 1 General Admit	18+	19:00	Beautiful Losers		27286.0	en	2008-04-01	0.0	56386.0	90.0	['Documentary']	Joshua Leonard	
5035	4472	2009-07-04	Sat		C2GA Cinema 2 General Admit	18+	19:15	Jeannne Dielman										
5036	4473	2009-07-05	Sun		C1GA Cinema 1 General Admit	G	10:30	Noddy and Friends										
4987	4474	2009-07-05	Sun		C2GA Cinema 2 General Admit	M	11:00	The Grocer's Son		8049.0	fr	2007-06-15	0.0	0.0	96.0	['Drama', 'Comedy']	Eric Guirado	
5037	4475	2009-07-05	Sun		C1GA Cinema 1 General Admit	G	13:00	Noddy and Friends										
5040	4476	2009-07-05	Sun		C2GA Cinema 2 General Admit	18+	15:00	Wanda		80560.0	en	1970-09-01	0.0	0.0	102.0	['Drama']	Barbara Loden	
5042	4477	2009-07-05	Sun		C2GA Cinema 2 General Admit	18+	17:00	Sparrows Can't Sing		88012.0	en	1963-03-26	0.0	0.0	94.0	['Comedy', 'Drama']	Joan Littlewood	
5026	4478	2009-07-05	Sun		C1GA Cinema 1 General Admit	18+	17:30	Beautiful Losers		27286.0	en	2008-04-01	0.0	56386.0	90.0	['Documentary']	Joshua Leonard	
4995	4479	2009-07-06	Mon		C1GA Cinema 1 General Admit	G	11:00	Free Animated Wizard Kids' Flicks										
5018	4480	2009-07-06	Mon		C1GA Cinema 1 General Admit	M	13:00	Harry Potter and the Order of the...		675.0	en	2007-06-28	150000000.0	938212738.0	138.0	['Adventure', 'Fantasy', 'Family', 'Mystery']	David Yates	
4988	4481	2009-07-06	Mon		C2GA Cinema 2 General Admit	M	13:30	The Grocer's Son		8049.0	fr	2007-06-15	0.0	0.0	96.0	['Drama', 'Comedy']	Eric Guirado	
4996	4482	2009-07-07	Tue		C1GA Cinema 1 General Admit	G	11:00	Free Animated Wizard Kids' Flicks										
3385	4483	2009-07-07	Tue		C1GA Cinema 1 General Admit	M	13:00	Harry Potter and the Goblet of Fire		674.0	en	2005-11-05	150000000.0	895921036.0	157.0	['Adventure', 'Fantasy', 'Family']	Mike Newell	
5003	4484	2009-07-08	Wed		C1GA Cinema 1 General Admit	PG	9:30	Harry Potter and The Philosopher...		671.0	en	2001-11-16	125000000.0	976475550.0	152.0	['Adventure', 'Fantasy', 'Family']	Chris Columbus	
4997	4485	2009-07-08	Wed		C2GA Cinema 2 General Admit	G	11:00	Free Animated Wizard Kids' Flicks										
5007	4486	2009-07-08	Wed		C1GA Cinema 1 General Admit	PG	12:30	Harry Potter and the Chamber of...		672.0	en	2002-11-13	100000000.0	876688482.0	161.0	['Adventure', 'Fantasy', 'Family']	Chris Columbus	
5011	4487	2009-07-08	Wed		C2GA Cinema 2 General Admit	PG	13:00	Harry Potter and the Prisoner of...		673.0	en	2004-05-31	130000000.0	789804554.0	141.0	['Adventure', 'Fantasy', 'Family']	Alfonso Cuarón	
5012	4488	2009-07-08	Wed		C1GA Cinema 1 General Admit	PG	15:30	Harry Potter and the Prisoner of...		673.0	en	2004-05-31	130000000.0	789804554.0	141.0	['Adventure', 'Fantasy', 'Family']	Alfonso Cuarón	
3386	4489	2009-07-08	Wed		C1GA Cinema 1 General Admit	M	18:30	Harry Potter and the Goblet of Fire		674.0	en	2005-11-05	150000000.0	895921036.0	157.0	['Adventure', 'Fantasy', 'Family']	Mike Newell	
5019	4490	2009-07-08	Wed		C1GA Cinema 1 General Admit	M	21:30	Harry Potter and the Order of the...		675.0	en	2007-06-28	150000000.0	938212738.0	138.0	['Adventure', 'Fantasy', 'Family', 'Mystery']	David Yates	
4998	4491	2009-07-09	Thu		C2GA Cinema 2 General Admit	G	11:00	Free Animated Wizard Kids' Flicks										
5008	4492	2009-07-09	Thu		C2GA Cinema 2 General Admit	PG	13:00	Harry Potter and the Chamber of...		672.0	en	2002-11-13	100000000.0	876688482.0	161.0	['Adventure', 'Fantasy', 'Family']	Chris Columbus	
5043	4493	2009-07-09	Thu		C1GA Cinema 1 General Admit	M	19:00	Style Wars		29587.0	en	1983-01-01	0.0	0.0	70.0	['Music', 'Documentary', 'TV Movie']	Tony Silver	
4999	4494	2009-07-10	Fri		C2GA Cinema 2 General Admit	G	11:00	Free Animated Wizard Kids' Flicks										
5004	4495	2009-07-10	Fri		C2GA Cinema 2 General Admit	PG	13:00	Harry Potter and The Philosopher...		671.0	en	2001-11-16	125000000.0	976475550.0	152.0	['Adventure', 'Fantasy', 'Family']	Chris Columbus	
5044	4496	2009-07-10	Fri		C1GA Cinema 1 General Admit	M	19:00	Style Wars		29587.0	en	1983-01-01	0.0	0.0	70.0	['Music', 'Documentary', 'TV Movie']	Tony Silver	
5048	4497	2009-07-10	Fri		C2GA Cinema 2 General Admit	18+	19:15	The Lost Honour of Katharina Blum		4762.0	de	1975-10-10	1000000.0	0.0	106.0	['Comedy', 'Drama']	Margarethe von Trotta	
5030	4498	2009-07-10	Fri		C1GA Cinema 1 General Admit	18+	22:00	Executive Koala		56255.0		2005-10-28	0.0	0.0	86.0	['Comedy', 'Crime', 'Drama', 'Foreign', 'Thriller']	Minoru Kawasaki	
5049	4499	2009-07-11	Sat		C2GA Cinema 2 General Admit	PG	11:00	Brideshead Revisited			en	2008-07-25			133.0			
5000	4500	2009-07-11	Sat		C1GA Cinema 1 General Admit	G	11:15	Free Animated Wizard Kids' Flicks										
5020	4501	2009-07-11	Sat		C1GA Cinema 1 General Admit	M	13:00	Harry Potter and the Order of the...		675.0	en	2007-06-28	150000000.0	938212738.0	138.0	['Adventure', 'Fantasy', 'Family', 'Mystery']	David Yates	
5054	4502	2009-07-11	Sat		C1GA Cinema 1 General Admit	MA15+	16:00	Kissing Paris										
5055	4503	2009-07-11	Sat		C1GA Cinema 1 General Admit	18+	17:30	Wings		28966.0	en	1927-08-12			141.0	['Action', 'Drama', 'Romance', 'War']	William A. Wellman	
5056	4504	2009-07-11	Sat		C2GA Cinema 2 General Admit	18+	17:30	Wings		28966.0	en	1927-08-12			141.0	['Action', 'Drama', 'Romance', 'War']	William A. Wellman	
5045	4505	2009-07-11	Sat		C2GA Cinema 2 General Admit	M	19:00	Style Wars		29587.0	en	1983-01-01	0.0	0.0	70.0	['Music', 'Documentary', 'TV Movie']	Tony Silver	
5046	4506	2009-07-11	Sat		C1GA Cinema 1 General Admit	M	19:00	Style Wars		29587.0	en	1983-01-01	0.0	0.0	70.0	['Music', 'Documentary', 'TV Movie']	Tony Silver	
5057	4507	2009-07-11	Sat		C1GA Cinema 1 General Admit	18+	19:15	The Girls		20975.0	ru	1961-01-01		0.0	93.0	['Comedy', 'Romance']	Yuri Chulyukin	
5058	4508	2009-07-11	Sat		C2GA Cinema 2 General Admit	18+	19:15	The Girls		20975.0	ru	1961-01-01		0.0	93.0	['Comedy', 'Romance']	Yuri Chulyukin	
5033	4509	2009-07-11	Sat		C2GA Cinema 2 General Admit	18+	21:15	Daisies		46919.0	cs	1966-12-30	0.0	0.0	74.0	['Drama', 'Comedy']	Věra Chytilová	
5034	4510	2009-07-11	Sat		C1GA Cinema 1 General Admit	18+	21:15	Daisies		46919.0	cs	1966-12-30	0.0	0.0	74.0	['Drama', 'Comedy']	Věra Chytilová	
5038	4511	2009-07-12	Sun		C1GA Cinema 1 General Admit	G	10:30	Noddy and Friends										
5050	4512	2009-07-12	Sun		C2GA Cinema 2 General Admit	PG	11:00	Brideshead Revisited			en	2008-07-25			133.0			
5039	4513	2009-07-12	Sun		C1GA Cinema 1 General Admit	G	13:00	Noddy and Friends										
5028	4514	2009-07-12	Sun		C1GA Cinema 1 General Admit	18+	15:00	Cleo From 5 to 7		499.0	fr	1962-04-11	0.0	0.0	90.0	['Comedy', 'Drama']	Agnès Varda	
5041	4515	2009-07-12	Sun		C1GA Cinema 1 General Admit	18+	17:00	Wanda		80560.0	en	1970-09-01	0.0	0.0	102.0	['Drama']	Barbara Loden	
5047	4516	2009-07-12	Sun		C2GA Cinema 2 General Admit	M	17:30	Style Wars		29587.0	en	1983-01-01	0.0	0.0	70.0	['Music', 'Documentary', 'TV Movie']	Tony Silver	
5059	4517	2009-07-17	Fri		C1GA Cinema 1 General Admit	MA15+	22:00	Marihuana, the D. + Sex Madness										
5051	4518	2009-07-18	Sat		C2GA Cinema 2 General Admit	PG	11:00	Brideshead Revisited			en	2008-07-25			133.0			
5060	4519	2009-07-18	Sat		C1GA Cinema 1 General Admit	15+	16:00	Melbourne Ink 										
5061	4520	2009-07-18	Sat		C2GA Cinema 2 General Admit	15+	16:00	Melbourne Ink 										
5062	4521	2009-07-19	Sun		C1GA Cinema 1 General Admit	G	10:30	The Red Balloon + White Mane										
5052	4522	2009-07-19	Sun		C2GA Cinema 2 General Admit	PG	11:00	Brideshead Revisited			en	2008-07-25			133.0			
5063	4523	2009-07-19	Sun		C1GA Cinema 1 General Admit	G	13:00	The Red Balloon + White Mane										
5053	4524	2009-07-20	Mon		C2GA Cinema 2 General Admit	PG	13:30	Brideshead Revisited			en	2008-07-25			133.0			
5070	4525	2009-07-24	Fri		C1GA Cinema 1 General Admit	M	22:00	Tomorrow's Children + Reefer Madness										
5071	4526	2009-07-25	Sat		C1GA Cinema 1 General Admit	PG	11:00	Man on Wire		14048.0	en		0.0	2957978.0	94.0	['Thriller', 'Documentary', 'Crime', 'History']	James Marsh	
4697	4527	2009-07-25	Sat		C1GA Cinema 1 General Admit	M	16:00	Australia		6972.0	en	2008-11-18	130000000.0	49554002.0	165.0	['Drama']	Baz Luhrmann	
5072	4528	2009-07-26	Sun		C1GA Cinema 1 General Admit	PG	11:00	Man on Wire		14048.0	en		0.0	2957978.0	94.0	['Thriller', 'Documentary', 'Crime', 'History']	James Marsh	
5064	4529	2009-07-26	Sun		C1GA Cinema 1 General Admit	G	13:00	The Red Balloon + White Mane										
5073	4530	2009-07-27	Mon		C1GA Cinema 1 General Admit	PG	13:30	Man on Wire		14048.0	en		0.0	2957978.0	94.0	['Thriller', 'Documentary', 'Crime', 'History']	James Marsh	
3778	4531	2009-07-31	Fri		C1GA Cinema 1 General Admit	M	22:00	The American Astronaut		21538.0	en	2001-01-20	0.0	0.0	91.0	['Action', 'Comedy', 'Science Fiction', 'Music']	Cory McAbee	
5074	4532	2009-08-01	Sat		C1GA Cinema 1 General Admit	PG	11:00	Man on Wire		14048.0	en		0.0	2957978.0	94.0	['Thriller', 'Documentary', 'Crime', 'History']	James Marsh	
5077	4533	2009-08-01	Sat		C1GA Cinema 1 General Admit	M	16:00	The Dish			en	2000-07-11	0.0	0.0	101.0	['History', 'Comedy', 'Drama']	Rob Sitch	
5075	4534	2009-08-02	Sun		C1GA Cinema 1 General Admit	PG	11:00	Man on Wire		14048.0	en		0.0	2957978.0	94.0	['Thriller', 'Documentary', 'Crime', 'History']	James Marsh	
5065	4535	2009-08-02	Sun		C1GA Cinema 1 General Admit	G	13:00	The Red Balloon + White Mane										
5076	4536	2009-08-03	Mon		C1GA Cinema 1 General Admit	PG	13:30	Man on Wire		14048.0	en		0.0	2957978.0	94.0	['Thriller', 'Documentary', 'Crime', 'History']	James Marsh	
5092	4537	2009-08-07	Fri		C1GA Cinema 1 General Admit	15+	22:00	The Puffy Chair		24055.0		2005-01-17	0.0	0.0	85.0	['Drama', 'Comedy', 'Romance']	Mark Duplass	
5093	4538	2009-08-08	Sat		C1GA Cinema 1 General Admit	MA15+	11:00	Slumdog Millionaire		12405.0	en	2008-05-12	15000000.0	377910544.0	120.0	['Drama', 'Romance']	Danny Boyle	
5099	4539	2009-08-08	Sat		C1GA Cinema 1 General Admit	MA15+	16:00	Bastardy		26526.0	en	2008-08-03	0.0	0.0	83.0	['Documentary']	Amiel Courtin-Wilson	
5094	4540	2009-08-09	Sun		C1GA Cinema 1 General Admit	MA15+	11:00	Slumdog Millionaire		12405.0	en	2008-05-12	15000000.0	377910544.0	120.0	['Drama', 'Romance']	Danny Boyle	
5100	4541	2009-08-09	Sun		C1GA Cinema 1 General Admit	G	13:15	Angelina Ballerina Sets Sail										
5095	4542	2009-08-10	Mon		C2GA Cinema 2 General Admit	MA15+	13:30	Slumdog Millionaire		12405.0	en	2008-05-12	15000000.0	377910544.0	120.0	['Drama', 'Romance']	Danny Boyle	
5103	4543	2009-08-14	Fri		C1GA Cinema 1 General Admit	18+	22:00	Baghead		5759.0	en	2008-01-21	0.0	0.0	84.0	['Drama', 'Comedy', 'Horror']	Mark Duplass	
5096	4544	2009-08-15	Sat		C2GA Cinema 2 General Admit	MA15+	11:00	Slumdog Millionaire		12405.0	en	2008-05-12	15000000.0	377910544.0	120.0	['Drama', 'Romance']	Danny Boyle	
5105	4545	2009-08-15	Sat		C1GA Cinema 1 General Admit	G	16:00	The Real Graham Kennedy										
5101	4546	2009-08-16	Sun		C1GA Cinema 1 General Admit	G	10:30	Angelina Ballerina Sets Sail										
5097	4547	2009-08-16	Sun		C2GA Cinema 2 General Admit	MA15+	11:00	Slumdog Millionaire		12405.0	en	2008-05-12	15000000.0	377910544.0	120.0	['Drama', 'Romance']	Danny Boyle	
5102	4548	2009-08-16	Sun		C1GA Cinema 1 General Admit	G	13:00	Angelina Ballerina Sets Sail										
5098	4549	2009-08-17	Mon		C2GA Cinema 2 General Admit	MA15+	13:30	Slumdog Millionaire		12405.0	en	2008-05-12	15000000.0	377910544.0	120.0	['Drama', 'Romance']	Danny Boyle	
5104	4550	2009-08-21	Fri		C2GA Cinema 2 General Admit	18+	22:00	Baghead		5759.0	en	2008-01-21	0.0	0.0	84.0	['Drama', 'Comedy', 'Horror']	Mark Duplass	
5106	4551	2009-08-22	Sat		C1GA Cinema 1 General Admit		11:00	Saawariya (Beloved)										
5107	4552	2009-08-23	Sun		C2GA Cinema 2 General Admit		11:00	Saawariya (Beloved)										
5112	4553	2009-08-23	Sun		C2GA Cinema 2 General Admit	G	13:30	Chitty Chitty Bang Bang		11708.0	en	1968-12-16	10000000.0	0.0	144.0	['Music', 'Adventure', 'Fantasy', 'Comedy', 'Family']	Ken Hughes	
5113	4554	2009-08-23	Sun		C2GA Cinema 2 General Admit	G	16:00	Chitty Chitty Bang Bang		11708.0	en	1968-12-16	10000000.0	0.0	144.0	['Music', 'Adventure', 'Fantasy', 'Comedy', 'Family']	Ken Hughes	
5108	4555	2009-08-24	Mon		C1GA Cinema 1 General Admit		13:30	Saawariya (Beloved)										
5115	4556	2009-08-27	Thu		C2GA Cinema 2 General Admit	15+	19:15	Frosted Yellow Willows....		102881.0	en	2007-01-01	0.0	0.0	50.0	['Documentary']	Elaine Mae Woo	
5116	4557	2009-08-27	Thu		C2GA Cinema 2 General Admit	PG	21:15	Shanghai Express		875.0	en	1932-02-02	0.0	0.0	80.0	['Romance', 'Drama']	Josef von Sternberg	
5118	4558	2009-08-28	Fri		C2GA Cinema 2 General Admit	15+	20:00	Piccadilly		51079.0	en		0.0		92.0	['Drama']	E.A. Dupont	
3779	4559	2009-08-28	Fri		C1GA Cinema 1 General Admit	M	22:00	The American Astronaut		21538.0	en	2001-01-20	0.0	0.0	91.0	['Action', 'Comedy', 'Science Fiction', 'Music']	Cory McAbee	
5109	4560	2009-08-29	Sat		C2GA Cinema 2 General Admit		11:00	Saawariya (Beloved)										
5120	4561	2009-08-29	Sat		C1GA Cinema 1 General Admit	G	20:00	Marc Jacobs & Louis Vuitton		78204.0	en	2007-04-27		0.0	75.0	['Documentary', 'Foreign']	Loïc Prigent	
5117	4562	2009-08-29	Sat		C2GA Cinema 2 General Admit	PG	20:30	Shanghai Express		875.0	en	1932-02-02	0.0	0.0	80.0	['Romance', 'Drama']	Josef von Sternberg	
5110	4563	2009-08-30	Sun		C2GA Cinema 2 General Admit		11:00	Saawariya (Beloved)										
5114	4564	2009-08-30	Sun		C2GA Cinema 2 General Admit	G	13:30	Chitty Chitty Bang Bang		11708.0	en	1968-12-16	10000000.0	0.0	144.0	['Music', 'Adventure', 'Fantasy', 'Comedy', 'Family']	Ken Hughes	
5119	4565	2009-08-30	Sun		C2GA Cinema 2 General Admit	15+	17:30	Piccadilly		51079.0	en		0.0		92.0	['Drama']	E.A. Dupont	
5124	4566	2009-08-30	Sun		C1GA Cinema 1 General Admit	G	20:30	Louis Vuitton, Champs-Elys‚es, T...										
5111	4567	2009-08-31	Mon		C2GA Cinema 2 General Admit		13:30	Saawariya (Beloved)										
5128	4568	2009-08-31	Mon		C1GA Cinema 1 General Admit	G	13:45	Marc Jacob's New York										
5132	4569	2009-08-31	Mon		C1GA Cinema 1 General Admit	M	15:30	The Darjeeling Limited				2007-09-29						
5135	4570	2009-08-31	Mon		C2GA Cinema 2 General Admit	18+	18:30	Marc Jacobs - Designer Marathon										
5139	4571	2009-08-31	Mon		C2GA Cinema 2 General Admit	M	20:30	Slaves of New York		49788.0	en	1989-03-18	0.0	0.0	124.0	['Drama']	James Ivory	
5140	4572	2009-09-01	Tue		C1GA Cinema 1 General Admit	M	13:30	Slaves of New York		49788.0	en	1989-03-18	0.0	0.0	124.0	['Drama']	James Ivory	
5136	4573	2009-09-01	Tue		C1GA Cinema 1 General Admit	18+	16:00	Marc Jacobs - Designer Marathon										
5125	4574	2009-09-01	Tue		C2GA Cinema 2 General Admit	G	18:30	Louis Vuitton, Champs-Elys‚es, T...										
5129	4575	2009-09-01	Tue		C1GA Cinema 1 General Admit	G	19:00	Marc Jacob's New York										
5121	4576	2009-09-01	Tue		C2GA Cinema 2 General Admit	G	20:30	Marc Jacobs & Louis Vuitton		78204.0	en	2007-04-27		0.0	75.0	['Documentary', 'Foreign']	Loïc Prigent	
5133	4577	2009-09-01	Tue		C1GA Cinema 1 General Admit	M	21:00	The Darjeeling Limited				2007-09-29						
5137	4578	2009-09-02	Wed		C1GA Cinema 1 General Admit	18+	13:30	Marc Jacobs - Designer Marathon										
5130	4579	2009-09-02	Wed		C1GA Cinema 1 General Admit	G	15:30	Marc Jacob's New York										
5134	4580	2009-09-02	Wed		C1GA Cinema 1 General Admit	M	18:30	The Darjeeling Limited				2007-09-29						
5138	4581	2009-09-02	Wed		C1GA Cinema 1 General Admit	18+	20:30	Marc Jacobs - Designer Marathon										
5126	4582	2009-09-03	Thu		C2GA Cinema 2 General Admit	G	12:30	Louis Vuitton, Champs-Elys‚es, T...										
5131	4583	2009-09-03	Thu		C2GA Cinema 2 General Admit	G	14:30	Marc Jacob's New York										
5142	4584	2009-09-03	Thu		C1GA Cinema 1 General Admit	R 18+	19:00	Mean Streets		203.0	en	1973-10-02	500000.0	3000000.0	110.0	['Drama', 'Crime']	Martin Scorsese	
5141	4585	2009-09-04	Fri		C2GA Cinema 2 General Admit	M	12:30	Slaves of New York		49788.0	en	1989-03-18	0.0	0.0	124.0	['Drama']	James Ivory	
5122	4586	2009-09-04	Fri		C2GA Cinema 2 General Admit	G	15:00	Marc Jacobs & Louis Vuitton		78204.0	en	2007-04-27		0.0	75.0	['Documentary', 'Foreign']	Loïc Prigent	
5143	4587	2009-09-04	Fri		C2GA Cinema 2 General Admit	R 18+	19:00	Mean Streets		203.0	en	1973-10-02	500000.0	3000000.0	110.0	['Drama', 'Crime']	Martin Scorsese	
5146	4588	2009-09-04	Fri		C1GA Cinema 1 General Admit	M	22:00	Thirst		61689.0	en	1979-09-28	0.0	0.0	95.0	['Horror', 'Romance', 'Science Fiction', 'Thriller']	Rod Hardy	
5147	4589	2009-09-05	Sat		C2GA Cinema 2 General Admit	M	11:00	And When Did You Last See Your Father?		45791.0	en	2007-10-05	0.0	92.0	92.0	['Drama']	Anand Tucker	
5127	4590	2009-09-05	Sat		C2GA Cinema 2 General Admit	G	13:30	Louis Vuitton, Champs-Elys‚es, T...										
5151	4591	2009-09-05	Sat		C1GA Cinema 1 General Admit	18+	16:00	Goemon		24293.0	ja	2009-03-17	9000000.0	16000000.0	128.0	['Action', 'Drama', 'Fantasy']	Kazuaki Kiriya	
5144	4592	2009-09-05	Sat		C2GA Cinema 2 General Admit	R 18+	19:00	Mean Streets		203.0	en	1973-10-02	500000.0	3000000.0	110.0	['Drama', 'Crime']	Martin Scorsese	
5185	4593	2009-09-06	Sun		C2GA Cinema 2 General Admit	G	10:30	Thomas & Friends:The Great Discovery		179826.0	en	2013-04-16	27000000.0	0.0	100.0	['Mystery', 'Thriller']	Stephen Sommers	
5186	4594	2009-09-06	Sun		C2GA Cinema 2 General Admit	G	13:00	Thomas & Friends:The Great Discovery		179826.0	en	2013-04-16	27000000.0	0.0	100.0	['Mystery', 'Thriller']	Stephen Sommers	
5123	4595	2009-09-06	Sun		C2GA Cinema 2 General Admit	G	14:30	Marc Jacobs & Louis Vuitton		78204.0	en	2007-04-27		0.0	75.0	['Documentary', 'Foreign']	Loïc Prigent	
5145	4596	2009-09-06	Sun		C2GA Cinema 2 General Admit	R 18+	17:30	Mean Streets		203.0	en	1973-10-02	500000.0	3000000.0	110.0	['Drama', 'Crime']	Martin Scorsese	
5148	4597	2009-09-07	Mon		C2GA Cinema 2 General Admit	M	13:30	And When Did You Last See Your Father?		45791.0	en	2007-10-05	0.0	92.0	92.0	['Drama']	Anand Tucker	
5189	4598	2009-09-10	Thu		C2GA Cinema 2 General Admit	PG	19:00	Bicycle Thieves		241052.0	ml		0.0	0.0	147.0	['Comedy', 'Romance']	Jis Joy	
5190	4599	2009-09-11	Fri		C2GA Cinema 2 General Admit	PG	19:00	Bicycle Thieves		241052.0	ml		0.0	0.0	147.0	['Comedy', 'Romance']	Jis Joy	
5195	4600	2009-09-11	Fri		C1GA Cinema 1 General Admit	R18+	22:00	Turkey Shoot		39899.0	en	1982-03-25	32000000.0	0.0	93.0	['Horror', 'Science Fiction']	Brian Trenchard-Smith	
5149	4601	2009-09-12	Sat		C2GA Cinema 2 General Admit	M	11:00	And When Did You Last See Your Father?		45791.0	en	2007-10-05	0.0	92.0	92.0	['Drama']	Anand Tucker	
5196	4602	2009-09-12	Sat		C1GA Cinema 1 General Admit	MA15+	16:00	Crooked Business		83894.0	en	2008-08-15	0.0		0.0	[]	Chris Nyst	
5197	4603	2009-09-12	Sat		C2GA Cinema 2 General Admit	MA15+	16:00	Crooked Business		83894.0	en	2008-08-15	0.0		0.0	[]	Chris Nyst	
5191	4604	2009-09-12	Sat		C2GA Cinema 2 General Admit	PG	19:00	Bicycle Thieves		241052.0	ml		0.0	0.0	147.0	['Comedy', 'Romance']	Jis Joy	
5187	4605	2009-09-13	Sun		C2GA Cinema 2 General Admit	G	10:30	Thomas & Friends:The Great Discovery		179826.0	en	2013-04-16	27000000.0	0.0	100.0	['Mystery', 'Thriller']	Stephen Sommers	
5188	4606	2009-09-13	Sun		C2GA Cinema 2 General Admit	G	13:00	Thomas & Friends:The Great Discovery		179826.0	en	2013-04-16	27000000.0	0.0	100.0	['Mystery', 'Thriller']	Stephen Sommers	
5192	4607	2009-09-13	Sun		C2GA Cinema 2 General Admit	PG	17:30	Bicycle Thieves		241052.0	ml		0.0	0.0	147.0	['Comedy', 'Romance']	Jis Joy	
5150	4608	2009-09-14	Mon		C2GA Cinema 2 General Admit	M	13:30	And When Did You Last See Your Father?		45791.0	en	2007-10-05	0.0	92.0	92.0	['Drama']	Anand Tucker	
5193	4609	2009-09-14	Mon		C2GA Cinema 2 General Admit	PG	19:00	Bicycle Thieves		241052.0	ml		0.0	0.0	147.0	['Comedy', 'Romance']	Jis Joy	
5194	4610	2009-09-15	Tue		C2GA Cinema 2 General Admit	PG	19:00	Bicycle Thieves		241052.0	ml		0.0	0.0	147.0	['Comedy', 'Romance']	Jis Joy	
5198	4611	2009-09-17	Thu		C2GA Cinema 2 General Admit	R18+	19:00	The Horseman		33134.0	en	2008-08-03	0.0	0.0	96.0	['Thriller', 'Crime']	Steven Kastrissios	
